"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-04-21,2020-04-22T18:35:00.000+02:00,,3654,36,2973,22,681,14,,,,,,,,,,,,,,,,,,,,,,,,,0.81363,0.18637,0.489,0.511,,,,,,,46.0,,36087,1125,29232,852,6855,273,,,,,,,,,,,,,,,,,,,,,,,,,0.810042,0.189958,,,,,,,,,,,,,36087,1125,29232,852,6855,273,0.810042,0.189958,,,,,80,2,1,0,0.654,,0.432,0.568,,,83.0,85.0,,,172,-13,143,-10,29,-3,,,,,,,,,,,,,,,7,0,0,0,7,0,,,,14,711,41,,26,,,,,,,,,"local",""
2020-04-22,2020-04-23T17:35:00.000+02:00,,3665,11,2979,6,686,5,,,,,,,,,,,,,,,,,,,,,,,,,0.81282,0.18718,0.489,0.511,,,,,,,46.0,,36891,804,29836,604,7005,150,,,,,,,,,,,,,,,,,,,,,,,,,0.809859,0.190141,,,,,,,,,,,,,36891,804,29836,604,7055,200,0.808761,0.191239,,,,,83,3,1,0,0.659,,0.44,0.56,,,83.0,85.0,,,165,-7,138,-5,27,-2,,,,,,,,,,,,,,,6,-1,0,0,6,-1,,,,13,728,17,27,24,,,,,,,,,"local","5,6"
2020-04-23,2020-04-24T17:55:00.000+02:00,,3695,30,2998,19,697,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81137,0.18863,0.49,0.51,,,,,,,46.0,,37782,891,30414,578,7368,363,,,,,,,,,,,,,,,,,,,,,,,,,0.804987,0.195013,,,,,,,,,,,,,37782,891,30414,578,7368,313,0.804987,0.195013,,,,,85,2,1,0,0.667,,0.453,0.547,,,83.0,85.0,,,163,-2,138,0,25,-2,,,,,,,,,,,,,,,5,-1,0,0,5,-1,,,,14,760,32,,26,603,,,,3007,,,,"local","6"
2020-04-24,2020-04-25T17:55:00.000+02:00,,3711,16,3007,9,704,7,,,,,,,,,,,,,,,,,,,,,,,,,0.81029,0.18971,0.49,0.51,,,,,,,46.0,,38514,732,31067,653,7447,79,,,,,,,,,,,,,,,,,,,,,,,,,0.806642,0.193358,,,,,,,,,,,,,38514,732,31067,653,7447,79,0.806642,0.193358,,,,,85,0,1,0,0.655,,0.442,0.558,,,84.0,85.0,,,163,0,137,-1,26,1,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,,780,20,,,538,-65,,,3088,81,,,"local",""
2020-04-25,2020-04-26T17:30:00.000+02:00,,3723,12,3017,10,706,2,,,,,,,,,,,,,,,,,,,,,,,,,0.81037,0.18963,0.49,0.51,,,,,,,46.0,,39003,489,31452,385,7551,104,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,,,,,,,,,,,,,39003,489,31452,385,7551,104,0.8064,0.1936,,,,,88,3,1,0,0.667,,0.473,0.527,,,83.0,85.0,,,146,-17,124,-13,22,-4,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,,788,8,,,531,-7,,,3104,16,,,"local",""
2020-04-26,2020-04-27T17:30:00.000+02:00,,3729,6,3020,3,709,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80987,0.19013,0.49,0.51,,,,,,,46.0,,39102,99,31516,64,7589,38,,,,,,,,,,,,,,,,,,,,,,,,,0.805933,0.194067,,,,,,,,,,,,,39102,99,31516,64,7589,38,0.805933,0.194067,,,,,88,0,1,0,0.674,,0.438,0.562,,,83.0,84.0,,,141,-5,121,-3,20,-2,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,,790,2,,,518,-13,,,3123,19,,,"local","5,6,3,4"
2020-04-27,2020-04-28T17:55:00.000+02:00,,3741,12,3034,14,707,-2,,,,,,,,,,,,,,,,,,,,,,,,,0.81101,0.18899,0.49,0.51,,,,,,,46.0,,39741,639,31954,438,7787,198,,,,,,,,,,,,,,,,,,,,,,,,,0.804056,0.195944,,,,,,,,,,,,,39741,639,31954,438,7787,198,0.804056,0.195944,,,,,89,1,1,0,0.663,,0.438,0.562,,,83.0,84.5,,,131,-10,112,-9,19,-1,,,,,,,,,,,,,,,5,0,0,0,5,0,,,,8,804,14,,11,531,13,,,3121,-2,,,"local","6,4"
2020-04-28,2020-04-29T17:35:00.000+02:00,,3769,28,3050,16,719,12,,,,,,,,,,,,,,,,,,,,,,,,,0.80923,0.19077,0.49,0.51,,,,,,,46.0,,41758,2017,32569,615,9189,1402,,,,,,,,,,,,,,,,,,,,,,,,,0.779946,0.220054,,,,,,,,,,,,,41758,2017,32569,615,9189,1402,0.779946,0.220054,,,,,89,0,1,0,0.663,,0.438,0.562,,,83.0,84.0,,,136,5,115,3,21,2,,,,,,,,,,,,,,,3,-2,0,0,3,-2,,,,7,810,6,,11,546,15,,,3134,13,,,"local",""
2020-04-29,2020-04-30T17:45:00.000+02:00,,3784,15,3062,12,722,3,,,,,,,,,,,,,,,,,,,,,,,,,0.8092,0.1908,0.489,0.511,,,,,,,46.0,,42643,885,33257,688,9386,197,,,,,,,,,,,,,,,,,,,,,,,,,0.779894,0.220106,,,,,,,,,,,,,42643,885,33257,688,9386,197,0.779894,0.220106,,,,,90,1,1,0,0.656,,0.433,0.567,,,83.0,84.5,,,124,-12,101,-14,23,2,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,8,829,19,,10,481,-65,,,3213,79,,,"local",""
2020-04-30,2020-05-01T17:30:00.000+02:00,,3802,18,3080,18,722,0,,,,,,,,,,,,,,,,,,,,,,,,,0.8101,0.1899,0.489,0.511,,,,,,,46.0,,44895,2252,34368,1111,10527,1141,,,,,,,,,,,,,,,,,,,,,,,,,0.76552,0.23448,,,,,,,,,,,,,44895,2252,34368,1111,10527,1141,0.76552,0.23448,,,,,92,2,1,0,,,,,,,84.0,85.0,,,109,-15,87,-14,22,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,8,841,12,,10,481,0,,,3213,0,,,"local",""
2020-05-01,2020-05-02T17:30:00.000+02:00,,3812,10,3095,15,717,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.81191,0.18809,0.489,0.511,,,,,,,46.0,,47460,2565,37548,3180,9912,-615,,,,,,,,,,,,,,,,,,,,,,,,,0.79115,0.20885,,,,,,,,,,,,,47460,2565,37548,3180,9912,-615,0.79115,0.20885,,,,,92,0,1,0,0.648,,0.44,0.56,,,84.0,85.0,,,121,12,98,11,23,1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,845,4,,8,402,-79,,,3318,105,,,"local",""
2020-05-02,2020-05-03T17:30:00.000+02:00,,3824,12,3097,2,727,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80988,0.19012,0.489,0.511,,,,,,,46.0,,48118,658,37693,145,10425,513,,,,,,,,,,,,,,,,,,,,,,,,,0.783345,0.216655,,,,,,,,,,,,,48118,658,37693,145,10425,513,0.783345,0.216655,,,,,96,4,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,115,-6,93,-5,22,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,4,850,5,,8,349,-53,,,3379,61,,,"local",""
2020-05-03,2020-05-05T14:00:00.000+02:00,,3828,4,3104,7,724,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.81087,0.18913,0.489,0.511,,,,,,,46.0,,48339,221,38366,673,9973,-452,,,,,,,,,,,,,,,,,,,,,,,,,0.793686,0.206314,,,,,,,,,,,,,48339,221,38366,673,9973,-452,0.793686,0.206314,,,,,96,0,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,113,-2,92,-1,21,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,851,1,,7,327,-22,,,3405,26,,,"local",""
2020-05-04,2020-05-06T16:45:00.000+02:00,,3840,12,3115,11,725,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8112,0.1888,0.489,0.511,,,,,,,46.0,,49299,960,39003,637,10296,323,,,,,,,,,,,,,,,,,,,,,,,,,0.791152,0.208848,,,,,,,,,,,,,49299,960,39003,637,10296,323,0.791152,0.208848,0.49,0.51,,,96,0,1,0,0.639,0.36,0.454,0.55,,,84.0,85.0,,,111,-2,89,-3,22,1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,856,5,,6,332,5,,,3412,7,,,"local",""
2020-05-05,2020-05-06T20:15:00.000+02:00,,3851,11,3123,8,728,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81096,0.18904,0.489,0.511,,,,,,,46.0,,50533,1234,39968,965,10565,269,,,,,,,,,,,,,,,,,,,,,,,,,0.790929,0.209071,,,,,,,,,,,,,50533,1234,39968,965,10565,269,0.790929,0.209071,0.49,0.51,,,98,2,1,0,0.64,0.36,0.45,0.55,,,83.0,85.0,,,118,7,98,9,20,-2,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,860,4,,5,301,-31,,,3452,40,,,"local",""
2020-05-06,2020-05-07T19:30:00.000+02:00,,3859,8,3130,7,729,1,,,,,,,,,,,,,,,,,,,,,,,,,0.81109,0.18891,0.4889,0.5111,,,,,,,46.0,,51883,1350,40998,1030,10885,320,,,,,,,,,,,,,,,,,,,,,,,,,0.790201,0.209799,,,,,,,,,,,,,51883,1350,40998,1030,10885,320,0.790201,0.209799,0.49,0.51,,,100,2,1,0,0.64,0.36,0.44,0.56,,,83.0,85.0,,,111,-7,90,-8,21,1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,3,868,8,,4,255,-46,,,3505,53,,,"local",""
2020-05-07,2020-05-08T18:00:00.000+02:00,,3871,12,3133,3,738,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80935,0.19065,0.4883,0.5117,,,,,,,46.0,,53257,1374,41281,283,11976,1091,,,,,,,,,,,,,,,,,,,,,,,,,0.775128,0.224872,,,,,,,,,,,,,53257,1374,41281,283,11976,1091,0.775128,0.224872,0.49,0.51,,,100,0,1,0,0.64,0.36,0.44,0.56,,,83.0,84.5,,,95,-16,79,-11,16,-5,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,3,473,-395,,3,245,-10,,,3526,21,,,"local",""
2020-05-08,2020-05-09T17:45:00.000+02:00,,3877,6,3139,6,738,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80965,0.19035,0.4883,0.5117,,,,,,,46.0,,54463,1206,42925,1644,11538,-438,,,,,,,,,,,,,,,,,,,,,,,,,0.78815,0.21185,,,,,,,,,,,,,54463,1206,42925,1644,11538,-438,0.78815,0.21185,0.49,0.51,,,101,1,1,0,0.64,0.36,0.44,0.56,,,83.0,84.0,,,102,7,87,8,15,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,874,401,,6,226,-19,,,3550,24,,,"local",""
2020-05-09,2020-05-10T17:30:00.000+02:00,,3886,9,3139,0,747,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80777,0.19223,0.4883,0.5117,,,,,,,46.0,,55250,787,42990,65,12260,722,,,,,,,,,,,,,,,,,,,,,,,,,0.7781,0.2219,,,,,,,,,,,,,55250,787,42990,65,12260,722,0.7781,0.2219,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,92,-10,78,-9,14,-1,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,879,5,,6,199,-27,,,3586,36,,,"local",""
2020-05-10,2020-05-11T17:30:00.000+02:00,,3888,2,3148,9,740,-7,,,,,,,,,,,,,,,,,,,,,,,,,0.80967,0.19033,0.489,0.511,,,,,,,46.0,,55415,165,43762,772,11653,-607,,,,,,,,,,,,,,,,,,,,,,,,,0.789714,0.210286,,,,,,,,,,,,,55415,165,43762,772,11653,-607,0.789714,0.210286,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,86,-6,68,-10,18,4,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,5,883,4,,7,185,-14,,,3602,16,,,"local",""
2020-05-11,2020-05-12T18:45:00.000+02:00,,3894,6,3153,5,741,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80971,0.19029,0.4889,0.5111,,,,,,,46.0,,56394,979,44419,657,11975,322,,,,,,,,,,,,,,,,,,,,,,,,,0.787655,0.212345,,,,,,,,,,,,,56394,979,44419,657,11975,322,0.787655,0.212345,0.49,0.51,,,102,1,1,0,0.65,0.35,0.43,0.57,,,83.0,84.5,,,88,2,66,-2,22,4,,,,,,,,,,,,,,,1,-2,0,0,1,-2,,,,5,886,3,,6,182,-3,,,3610,8,,,"local",""
2020-05-12,2020-05-13T17:47:00.000+02:00,,3904,10,3161,8,743,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80968,0.19032,0.4883,0.5117,,,,,,,46.0,,57687,1293,45396,977,12291,316,,,,,,,,,,,,,,,,,,,,,,,,,0.786936,0.213064,,,,,,,,,,,,,57687,1293,45396,977,12291,316,0.786936,0.213064,0.49,0.51,,,103,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,89,1,67,1,22,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,5,887,1,,5,172,-10,,,3629,19,,,"local",""
2020-05-13,2020-05-14T17:32:00.000+02:00,,3915,11,3162,1,753,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80766,0.19234,0.4879,0.5121,,,,,,,46.0,,58727,1040,45848,452,12879,588,,,,,,,,,,,,,,,,,,,,,,,,,0.780697,0.219303,,,,,,,,,,,,,58727,1040,45848,452,12879,588,0.780697,0.219303,0.49,0.51,,,103,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,78,-11,67,0,11,-11,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,5,895,8,,5,147,-25,,,3665,36,,,"local",""
2020-05-14,2020-05-15T18:30:00.000+02:00,,3923,8,3175,13,748,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.80933,0.19067,0.4874,0.5126,,,,,,,46.0,,59987,1260,47106,1258,12881,2,,,,,,,,,,,,,,,,,,,,,,,,,0.78527,0.21473,,,,,,,,,,,,,59987,1260,47106,1258,12881,2,0.78527,0.21473,0.49,0.51,,,104,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,82,4,71,4,11,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,898,3,,4,137,-10,,,3682,17,,,"local",""
2020-05-15,2020-05-16T17:32:00.000+02:00,,3930,7,3179,4,751,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80891,0.19109,0.4873,0.5127,,,,,,,46.0,,60246,259,47405,299,12841,-40,,,,,,,,,,,,,,,,,,,,,,,,,0.786857,0.213143,,,,,,,,,,,,,60246,259,47405,299,12841,-40,0.786857,0.213143,0.49,0.51,,,104,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,73,-9,58,-13,15,4,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,900,2,,3,127,-10,,,3699,17,,,"local",""
2020-05-16,2020-05-17T17:33:00.000+02:00,,3945,15,3185,6,760,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80735,0.19265,0.4873,0.5127,,,,,,,46.0,,62153,1907,48168,763,13985,1144,,,,,,,,,,,,,,,,,,,,,,,,,0.774991,0.225009,,,,,,,,,,,,,62153,1907,48168,763,13985,1144,0.774991,0.225009,0.49,0.51,,,107,3,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,65,-8,51,-7,14,-1,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,900,0,,3,136,9,,,3702,3,,,"local",""
2020-05-17,2020-05-18T17:38:00.000+02:00,,3947,2,3190,5,757,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4869,0.5131,,,,,,,46.0,,62260,107,49040,872,13220,-765,,,,,,,,,,,,,,,,,,,,,,,,,0.787665,0.212335,,,,,,,,,,,,,62260,107,49040,872,13220,-765,0.787665,0.212335,0.49,0.51,,,107,0,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,54,-11,46,-5,8,-6,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,905,5,,3,125,-11,,,3715,13,,,"local",""
2020-05-18,2020-05-19T17:31:00.000+02:00,,3958,11,3201,11,757,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80874,0.19126,0.487,0.513,,,,,,,46.0,,63011,751,49620,580,13391,171,,,,,,,,,,,,,,,,,,,,,,,,,0.787482,0.212518,,,,,,,,,,,,,63011,751,49620,580,13391,171,0.787482,0.212518,0.49,0.51,,,109,2,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,60,6,50,4,10,2,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,905,0,,3,131,6,,,3718,3,,,"local",""
2020-05-19,2020-05-20T17:31:00.000+02:00,,3971,13,3211,10,760,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80861,0.19139,0.4871,0.5129,,,,,,,46.0,,64018,1007,50324,704,13694,303,,,,,,,,,,,,,,,,,,,,,,,,,0.786091,0.213909,,,,,,,,,,,,,64018,1007,50324,704,13694,303,0.786091,0.213909,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,57,-3,51,1,6,-4,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,906,1,,4,134,3,,,3728,10,,,"local",""
2020-05-20,2020-05-21T17:32:00.000+02:00,,3980,9,3218,7,762,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80854,0.19146,0.4871,0.5129,,,,,,,46.0,,64981,963,51212,888,13769,75,,,,,,,,,,,,,,,,,,,,,,,,,0.788107,0.211893,,,,,,,,,,,,,64981,963,51212,888,13769,75,0.788107,0.211893,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,62,5,56,5,6,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,906,0,,3,130,-4,,,3741,13,,,"local",""
2020-05-21,2020-05-22T17:32:00.000+02:00,,3981,1,3219,1,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80859,0.19141,0.487,0.513,,,,,,,46.0,,65724,743,51227,15,14497,728,,,,,,,,,,,,,,,,,,,,,,,,,0.779426,0.220574,,,,,,,,,,,,,65724,743,51227,15,14497,728,0.779426,0.220574,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,51,-11,46,-10,5,-1,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,910,4,,3,124,-6,,,3748,7,,,"local",""
2020-05-22,2020-05-23T17:31:00.000+02:00,,3990,9,3228,9,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,66653,929,52454,1227,14199,-298,,,,,,,,,,,,,,,,,,,,,,,,,0.786971,0.213029,,,,,,,,,,,,,66653,929,52454,1227,14199,-298,0.786971,0.213029,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,55,4,47,1,8,3,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,912,2,,3,123,-1,,,3758,10,,,"local",""
2020-05-23,2020-05-24T17:34:00.000+02:00,,3992,2,3230,2,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,67729,1076,53378,924,14351,152,,,,,,,,,,,,,,,,,,,,,,,,,0.788111,0.211889,,,,,,,,,,,,,67729,1076,53378,924,14351,152,0.788111,0.211889,0.49,0.51,,,110,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,43,-12,36,-11,7,-1,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,915,3,,3,115,-8,,,3767,9,,,"local",""
2020-05-24,2020-05-25T17:31:00.000+02:00,,3993,1,3231,1,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,68107,378,53766,388,14341,-10,,,,,,,,,,,,,,,,,,,,,,,,,0.789434,0.210566,,,,,,,,,,,,,68107,378,53766,388,14341,-10,0.789434,0.210566,0.49,0.51,,,110,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-2,37,1,4,-3,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,915,0,,3,102,-13,,,3781,14,,,"local",""
2020-05-25,2020-05-26T17:32:00.000+02:00,,3995,2,3233,2,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,68829,722,54297,531,14532,191,,,,,,,,,,,,,,,,,,,,,,,,,0.788868,0.211132,,,,,,,,,,,,,68829,722,54297,531,14532,191,0.788868,0.211132,0.49,0.51,,,110,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,44,3,39,2,5,1,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,916,1,,3,102,0,,,3783,2,,,"local",""
2020-05-26,2020-05-27T18:30:00.000+02:00,,4001,6,3237,4,764,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,70148,1319,55355,1058,14793,261,,,,,,,,,,,,,,,,,,,,,,,,,0.789117,0.210883,,,,,,,,,,,0.0049,,70148,1319,55355,1058,14793,261,0.789117,0.210883,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,49,5,45,6,4,-1,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,917,1,,3,100,-2,,,3791,8,,,"local",""
2020-05-27,2020-05-28T17:31:00.000+02:00,,4008,7,3240,3,768,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,71098,950,56246,891,14852,59,,,,,,,,,,,,,,,,,,,,,,,,,0.791105,0.208895,,,,,,,,,,,0.49,,71098,950,56246,891,14852,59,0.791105,0.208895,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,38,-11,34,-11,4,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,919,2,,2,95,-5,,,3803,12,,,"local",""
2020-05-28,2020-05-29T17:45:00.000+02:00,,4012,4,3242,2,770,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,72996,1898,57808,1562,15188,336,,,,,,,,,,,,,,,,,,,,,,,,,0.791934,0.208066,,,,,,,,,,,0.49,,72996,1898,57808,1562,15188,336,0.791934,0.208066,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,34,-4,30,-4,4,0,,,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,607,-312,,2,87,-8,,,3815,12,,,"local",""
