"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-03-20,2020-04-22T17:15:00.000+02:00,,697,,,,175,,,,,,,,,,,,,,,4580,,,,1067,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,29,26,3,-8,-8,0,10,10,0,10,7,3,,,,8,,,,0,,,,,,,"local",""
2020-03-21,2020-04-22T17:15:00.000+02:00,,824,,,,127,,,,,,,,,,,,,,,5024,,,,444,,,,,,,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,93,88,5,-31,-32,1,64,62,2,-23,-24,1,,,,9,,,,1,,,,,,,"local",""
2020-03-22,2020-04-22T17:15:00.000+02:00,,845,,,,21,,,,,,,,,,,,,,,5041,,,,17,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,,"local",""
2020-03-23,2020-04-22T17:15:00.000+02:00,,1087,,,,242,,,,,,,,,,,,,,,6175,,,,1134,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,1,,,,,,,"local",""
2020-03-24,2020-04-22T17:15:00.000+02:00,,1281,,,,194,,,,,,,,,,,,,,,7095,,,,920,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,143,122,21,-37,-25,-12,,,,,,,,,,14,,,,2,,,,,,,"local",""
2020-03-25,2020-04-22T17:15:00.000+02:00,,1451,,,,170,,,,,,,,,,,,,,,8038,,,,943,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,4,,,,,,,"local",""
2020-03-26,2020-04-22T17:15:00.000+02:00,,1714,,,,263,,,,,,0.46,0.54,,,46.0,,,40,,13449,,,,5411,,,,,,,,,,,,,,,,,,,,,,8,-1,,,,,,,,,,,,,80.0,,53.0,,148,123,25,-2,-3,1,,,,,,,,,,18,40,,,6,,,,,,,"local",""
2020-03-27,2020-04-22T17:15:00.000+02:00,,1910,,,,196,,,,,,,,,,,,,,,14643,,,,1194,,,,,,,,,,,,,,,,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,7,,,,,,,"local",""
2020-03-28,2020-04-22T17:15:00.000+02:00,,2037,,,,127,,,,,,,,,,,,,,,15588,,,,945,,,,,,,,,,,,,,,,,,,,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,8,,,,,,,"local",""
2020-03-29,2020-04-22T17:15:00.000+02:00,,2081,,1733,255,44,,,,0.87173,0.12827,,,,,,,,80,,15894,,,,306,,,,,,,,,,,,,,,,,,,,,,21,7,,,,,,,,,,,,,,,,,202,171,31,-15,-11,-4,,,,,,,,,,22,80,,,9,,,,,,,"local","1"
2020-03-30,2020-04-22T17:15:00.000+02:00,,2252,,1883,295,171,,150,40,0.86455,0.13545,,,,,,,,,,17054,,,,1160,,,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,10,,,,,,,"local","1,2"
2020-03-31,2020-04-22T17:15:00.000+02:00,,2364,,1992,327,112,,109,32,0.85899,0.14101,,,,,,,,,,18140,,,,1086,,,,,,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,12,,,,,,,"local","1,2"
2020-04-01,2020-04-22T17:15:00.000+02:00,,2555,,2099,388,191,,107,61,0.84399,0.15601,,,,,,,,,,19509,,,,1369,,,,,,,,,,,,,,,,,,,,,,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,14,,,,,,,"local","1,2"
2020-04-02,2020-04-22T17:15:00.000+02:00,,2684,,2201,411,129,,102,23,0.84265,0.15735,0.49,0.51,,,46.0,,,500,,20906,,17925,3538,1397,,,,0.835158,0.164842,,,,,,,,,,,,,,,,,28,2,1,,,,,,,,,,,,,86.0,,,232,199,33,10,0,10,,,,,,,,,,21,174,,,17,,,,,,,"local","1,2,5"
2020-04-03,2020-04-21T17:15:00.000+02:00,,2801,,2291,438,117,,90,27,0.8395,0.1605,0.49,0.51,,,46.0,,,,,22804,,18966,3827,1898,,1041,289,0.832098,0.167902,,,,,,,,,,,,,,,,,28,0,1,0,,,,,,,,,,,,86.0,,,230,195,35,10,0,10,-2,-4,2,0,0,0,,,,20,190,16,,19,,,,,,,"local","1,5,6"
2020-04-04,2020-04-22T17:15:00.000+02:00,,2872,,2351,453,71,,60,15,0.83845,0.16155,0.49,0.51,,,46.0,,,,,23074,,19689,3998,270,,723,171,0.831215,0.168785,,,,,,,,,,,,,,,,,29,1,1,0,,,,,,,,,,,,86.0,,,233,200,33,10,0,10,3,5,-2,0,0,0,,,,19,241,51,,24,,,,,,,"local","1,2,5,6"
2020-04-05,2020-04-22T17:15:00.000+02:00,,2911,,2384,459,39,,33,6,0.83855,0.16145,0.49,0.51,,,46.0,,,,,23687,,20112,4179,613,,423,181,0.827961,0.172039,,,,,,,,,,,,,,,,,35,6,1,0,,,,,,,,,,,,86.0,,,223,191,32,10,0,10,-10,-9,-1,0,0,0,,,,18,253,12,,25,,,,,,,"local","1,5,6"
2020-04-06,2020-04-22T17:15:00.000+02:00,,2988,,2478,492,77,,94,33,0.83434,0.16566,0.4973,0.5027,,,46.0,,,,,24696,,21209,4493,1009,,1097,314,0.825189,0.174811,,,,,,,,,,,,,,,,,38,3,1,0,,,,,,,,,,,,86.0,,,231,196,35,10,0,10,8,5,3,0,0,0,,,,17,310,57,,30,,,,,,,"local","1,2,5,6"
2020-04-07,2020-04-22T17:15:00.000+02:00,,3075,,2524,510,87,,46,18,0.83191,0.16809,0.496,0.504,,,46.0,,,,,25811,,21892,4681,1115,,683,188,0.823844,0.176156,,,,,,,,,,,,,,,,,43,5,1,0,,,,,,,,,,,,86.0,,,231,197,34,10,0,10,0,1,-1,0,0,0,,,,17,354,44,,33,,,,,,,"local","1,2,5,6"
2020-04-08,2020-04-21T17:15:00.000+02:00,,3155,,2594,521,80,,70,11,0.83274,0.16726,0.496,0.504,,,46.0,,,,,27352,,22650,4871,1541,,758,190,0.823008,0.176992,,,,,,,,,,,,,,,,,46,3,1,0,,,,,,,,,,,84.0,87.0,,,220,190,30,10,0,10,-11,-7,-4,0,0,0,,,,15,374,20,,33,,,,,,,"local","1,2,5,6"
2020-04-09,2020-04-22T17:15:00.000+02:00,,3226,,2644,579,71,,50,58,0.82035,0.17965,0.495,0.505,,,46.0,,,,,27672,,23211,5062,320,,561,191,0.82096,0.17904,,,,,,,,,,,,,,,,,47,1,1,0,,,,,,,,,,,,87.0,,,234,202,32,10,0,10,14,12,2,0,0,0,,,,14,412,38,,32,,,,,,,"local","1,2,5,6"
2020-04-10,2020-04-22T17:15:00.000+02:00,,3274,,2679,591,48,,35,12,0.81927,0.18073,0.495,0.505,,,46.0,,,,,28352,,23724,5241,680,,513,179,0.819057,0.180943,,,,,,,,,,,,,,,,,52,5,1,0,,,,,,,,,,,,87.0,,,210,177,33,10,0,10,-24,-25,1,0,0,0,,,,13,444,32,,34,,,,,,,"local","1,2,5,6"
2020-04-11,2020-04-22T17:15:00.000+02:00,,3281,,2685,596,7,,6,5,0.81835,0.18165,0.495,0.505,,,46.0,,,,,28685,,23873,5292,333,,149,51,0.81855,0.18145,,,,,,,,,,,,,,,,,56,4,1,0,,,,,,,,,,,,85.0,,,214,183,31,10,0,10,4,6,-2,0,0,0,,,,13,465,21,,32,,,,,,,"local","2,5,6"
2020-04-12,2020-04-22T17:15:00.000+02:00,,3305,,2694,598,24,,9,2,0.81835,0.18165,0.495,0.505,,,46.0,,,,,28899,,24000,5315,214,,127,23,0.818694,0.181306,,,,,,,,,,,,,,,,,60,4,1,0,,,,,,,,,,,,85.0,,,211,178,33,10,0,10,-3,-5,2,0,0,0,,,,13,467,2,,31,,,,,,,"local","1,2,5,6"
2020-04-13,2020-04-22T17:15:00.000+02:00,,3308,,2707,600,3,,13,2,0.81857,0.18143,0.495,0.505,,,46.0,,,,,28957,,24177,5346,58,,177,31,0.818921,0.181079,,,,,,,,,,,,,,,,,63,3,1,0,,,,,,,,,,,,85.0,,,192,161,31,9,0,9,-19,-17,-2,-1,0,-1,,,,11,486,19,,27,,,,,,,"local","1,2,5,6"
2020-04-14,2020-04-21T17:15:00.000+02:00,,3383,,2760,613,75,,53,13,0.81826,0.18174,0.495,0.505,,,46.0,,,,,30733,,25060,5663,1776,,883,317,0.815676,0.184324,,,,,,,,,,,,,,,,,68,5,1,0,,,,,,,,,,,,84.0,,,191,158,33,9,0,9,-1,-3,2,0,0,0,,,,11,526,40,,25,,,,,,,"local","1,2,5,6"
2020-04-15,2020-04-22T17:15:00.000+02:00,,3433,,2830,614,50,,70,1,0.82172,0.17828,0.494,0.506,,,46.0,,,,,31510,,25797,5863,777,,737,200,0.814814,0.185186,,,,,,,,,,,,,,,,,68,0,1,0,0.65,,,,,,0.43,0.57,,,83.0,85.0,53.0,96.0,205,170,35,9,0,9,14,12,2,0,0,0,,,,10,552,26,,26,,,,,,,"local","1,2,5,6"
2020-04-16,2020-04-22T17:15:00.000+02:00,,3477,,2858,622,44,,28,8,0.82126,0.17874,0.495,0.505,,,46.0,,,,,32094,,26395,5999,584,,598,136,0.814811,0.185189,,,,,,,,,,,,,,,,,68,0,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,178,149,29,9,0,9,-27,-21,-6,0,0,0,,,,11,579,27,,26,,,,,,,"local","1,2,5,6"
2020-04-17,2020-04-22T17:15:00.000+02:00,,3536,,2907,630,59,,49,8,0.82188,0.17812,0.493,0.507,,,46.0,,,,,33036,,27102,6150,942,,707,151,0.815049,0.184951,,,,,,,,,,,,,,,,,71,3,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,180,148,32,9,0,9,2,-1,3,0,0,0,,,,12,601,22,,23,,,,,,,"local","1,2,5,6"
2020-04-18,2020-04-22T17:15:00.000+02:00,,3555,,2917,633,19,,10,3,0.82169,0.17831,0.493,0.507,,,46.0,,,,,33548,,27429,6237,512,,327,87,0.814739,0.185261,,,,,,,,,,,,,,,,,73,2,1,0,0.6,,,,,,0.467,0.533,,,,85.0,,,181,150,31,9,0,9,1,2,-1,0,0,0,,,,11,627,26,,21,,,,,,,"local","1,2,5,6"
2020-04-19,2020-04-22T17:15:00.000+02:00,,3563,,2921,637,8,,4,4,0.82097,0.17903,0.493,0.507,,,46.0,,,,,33682,,27532,6266,134,,103,29,0.814604,0.185396,,,,,,,,,,,,,,,,,74,1,1,0,0.68,,,,,,0.453,0.547,,,,85.0,,,185,153,32,8,0,8,4,3,1,-1,0,-1,,,,12,637,10,,24,,,,,,,"local","1,5,6"
2020-04-20,2020-04-22T17:15:00.000+02:00,,3594,,2951,667,31,,30,30,0.81564,0.18436,0.491,0.509,,,46.0,,,,,34643,,28380,6582,961,,848,316,0.811738,0.188262,,,,,,,,,,,,,,,,,76,2,1,0,0.679,,,,,,0.449,0.551,,,83.0,85.0,,,185,153,32,7,0,7,0,0,0,-1,0,-1,,,,13,670,33,,24,,,,,,,"local","1,2,5,6"
2020-04-21,2020-04-22T17:30:00.000+02:00,,3654,,2973,681,60,,22,14,0.81363,0.18637,0.489,0.511,,,46.0,,,,,36087,,29232,6855,1444,,852,273,0.810042,0.189958,,,,,,,,,,,,,,,,,80,4,1,0,0.654,,,,,,0.432,0.568,,,83.0,85.0,,,172,143,29,7,0,7,-13,-10,-3,0,0,0,,,,14,711,41,,26,,,,,,,"local","2,6"
2020-04-22,2020-04-22T17:15:00.000+02:00,,3654,,,,0,,,,,,,,,,,,,,,36087,,,,0,,,,,,,,,,,,,,,,,,,,,,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,24,,,,,,,,""
