"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-03-10,2020-05-08T15:00:00.000+02:00,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,25,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,1,0,,,0,0,,,,,,,,,,,,,,,,""
2020-03-11,2020-05-08T15:00:00.000+02:00,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,51,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,3,2,,,0,0,,,,,,,,,,,,,,,"local",""
2020-03-12,2020-05-08T15:00:00.000+02:00,,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,200,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,18,15,,,0,0,,,,,,,,,,,,,,,"local",""
2020-03-13,2020-05-08T15:00:00.000+02:00,,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,203,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,42,24,,,0,0,,,,,,,,,,,,,,,"local",""
2020-03-14,2020-05-08T15:00:00.000+02:00,,66,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,107,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,63,21,,,0,0,,,,,,,,,,,,,,,"local",""
2020-03-15,2020-05-08T15:00:00.000+02:00,,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,24,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,63,0,,,0,0,,,,,,,,,,,,,,,"local",""
2020-03-16,2020-05-28T17:15:00.000+02:00,,99,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,420,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,99,36,,,0,0,,,2.73,2.24,2.73,,,,,,,,,,"local",""
2020-03-17,2020-05-28T17:15:00.000+02:00,,221,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,650,,,,,,,,,,,2,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,219,120,,,0,0,,,2.49,2.11,2.49,,,,,,,,,,"local",""
2020-03-18,2020-05-28T17:15:00.000+02:00,,379,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,950,,,,,,,,,,,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,,0,377,158,,,0,0,,,1.95,1.82,2.15,,,,1.484,1.28,1.689,,,,"local",""
2020-03-19,2020-05-28T17:15:00.000+02:00,,522,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,971,,,,,,,,,,,3,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,0,519,142,,,0,0,,,1.66,1.51,1.81,,,,1.776,1.583,1.97,,,,"local",""
2020-03-20,2020-05-28T17:15:00.000+02:00,,697,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,1108,,,,,,,,,,,5,2,,,,,,,,,,,,,21,20,18,17,3,3,0,0,0,0,0,0,,,,,,0,692,173,,,0,0,,,1.82,1.6,1.89,,,,1.697,1.522,1.871,,,,"local",""
2020-03-21,2020-05-28T17:15:00.000+02:00,,824,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259,482,,,,,,,,,,,6,1,,,,,,,,,,,,,62,41,56,38,6,3,0,0,0,0,0,0,,,,,,8,818,126,,,0,0,,,1.66,1.39,1.67,,,,1.691,1.528,1.855,,,,"local",""
2020-03-22,2020-05-28T17:15:00.000+02:00,,845,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280,21,,,,,,,,,,,6,0,,,,,,,,,,,,,65,3,63,7,2,-4,3,3,0,0,3,3,,,,,,0,839,21,,,0,0,,,1.4,1.19,1.46,,,,1.644,1.488,1.801,,,,"local",""
2020-03-23,2020-05-28T17:15:00.000+02:00,,1087,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6477,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6477,1197,,,,,,,,,,,6,0,,,,,,,,,,,,,73,8,71,8,2,0,5,2,0,0,5,2,,,,,,2,1081,242,,,0,0,,,1.38,1.2,1.47,,,,1.636,1.471,1.801,,,,"local",""
2020-03-24,2020-05-28T17:15:00.000+02:00,,1280,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7453,976,,,,,,,,,,,6,0,,,,,,,,,,,,,99,26,97,26,2,0,7,2,0,0,7,2,,,,,,4,1274,193,,,0,0,,,1.23,1.09,1.35,,,,1.467,1.326,1.607,,,,"local",""
2020-03-25,2020-05-28T17:15:00.000+02:00,,1450,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8440,987,,,,,,,,,,,8,2,,,,,,,,,,,,,142,43,128,31,14,12,7,0,0,0,7,0,,,,,,11,1439,165,,,3,3,,,1.15,0.98,1.24,,,,1.419,1.28,1.559,,,,"local",""
2020-03-26,2020-05-28T17:15:00.000+02:00,,1713,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.54,,,,,,,46.0,,13926,5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13925,5485,,,,,,,,,,,9,1,,,,,,,,,80.0,,53.0,,140,-2,120,-8,20,6,6,-1,0,0,6,-1,,,,40,,14,1700,261,,,4,1,,,1.15,0.95,1.21,,,,1.108,0.972,1.243,,,,"local",""
2020-03-27,2020-05-28T17:15:00.000+02:00,,1909,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15164,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1583,,15163,1238,,,,,,,,,,,14,5,,,,,,,,,,,,,148,8,128,8,20,0,6,0,0,0,6,0,,,,,,13,1877,177,,,18,14,,,0.98,0.81,1.07,,,,1.151,1.012,1.29,,,,"local",""
2020-03-28,2020-05-28T17:15:00.000+02:00,,2036,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16136,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307,,16135,972,,,,,,,,,,,17,3,,,,,,,,,,,,,175,27,152,24,23,3,6,0,0,0,6,0,,,,,,9,1975,98,,,44,26,,,0.9,0.74,1.0,,,,1.337,1.224,1.451,,,,"local",""
2020-03-29,2020-05-28T17:15:00.000+02:00,,2080,44,1733,,255,,,,,,,,,,,,,,,,,,,,,,,,,,0.87173,0.12827,,,,,,,,,,,16457,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1371,,16456,321,,,,,,,,,,,21,4,,,,,,,,,,,,,181,6,160,8,21,-2,6,0,0,0,6,0,,,,80,,13,1995,20,,,64,20,,,0.94,0.77,1.04,,,,1.26,1.162,1.358,,,,"local","1"
2020-03-30,2020-05-28T17:15:00.000+02:00,,2251,171,1883,150,295,40,,,,,,,,,,,,,,,,,,,,,,,,,0.86455,0.13545,,,,,,,,,,,17670,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,,17669,1213,,,,,,,,,,,22,1,,,,,,,,,,,,,180,-1,156,-4,24,3,6,0,0,0,6,0,,,,,,4,2165,170,,,64,0,,,0.8,0.62,0.89,,,,1.203,1.111,1.296,,,,"local","1,2"
2020-03-31,2020-05-28T17:15:00.000+02:00,,2363,112,1992,109,327,32,,,,,,,,,,,,,,,,,,,,,,,,,0.85899,0.14101,,,,,,,,,,,18784,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1005,,18783,1114,,,,,,,,,,,26,4,,,,,,,,,,,,,189,9,163,7,26,2,6,0,0,0,6,0,,,,,,21,2241,76,,,96,32,,,0.72,0.55,0.83,,,,1.193,1.117,1.27,,,,"local","1,2"
2020-04-01,2020-05-28T17:15:00.000+02:00,,2554,191,2099,107,388,61,,,,,,,,,,,,,,,,,,,,,,,,,0.84399,0.15601,,,,,,,,,,,20194,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1355,,20193,1410,,,,,,,,,,,27,1,,,,,,,,,,,,,193,4,166,3,27,1,6,0,0,0,6,0,,,,,,26,2329,88,,,198,102,,,0.74,0.59,0.87,,,,1.134,1.063,1.205,,,,"local","1,2"
2020-04-02,2020-05-28T17:15:00.000+02:00,,2683,129,2201,102,411,23,,,,,,,,,,,,,,,,,,,,,,,,,0.84265,0.15735,0.49,0.51,,,,,,,46.0,,21618,1424,17925,,3538,,,,,,,,,,,,,,,,,,,,,,,,,,0.835158,0.164842,,,,,,,,,,,0.0906,,21617,1424,17925,,3538,,0.835158,0.164842,,,,,28,1,1,,,,,,,,,86.0,,,214,21,184,18,30,3,10,4,0,0,10,4,,,,174,,31,2313,-16,,,342,144,,,0.85,0.64,0.93,,,,1.144,1.077,1.211,,,,"local","1,2,5,3"
2020-04-03,2020-05-28T17:15:00.000+02:00,,2800,117,2291,90,438,27,,,,,,,,,,,,,,,,,,,,,,,,,0.8395,0.1605,0.49,0.51,,,,,,,46.0,,22961,1343,18966,1041,3827,289,,,,,,,,,,,,,,,,,,,,,,,,,0.832098,0.167902,,,,,,,,,,,0.0871,,22960,1343,18966,1041,3827,289,0.832098,0.167902,,,,,29,1,1,0,,,,,,,,86.0,,,218,4,183,-1,35,5,10,0,0,0,10,0,,,,190,16,32,2296,-17,,,475,133,,,0.72,0.55,0.84,,,,1.101,1.038,1.164,,,,"local","1,5,6,3,4"
2020-04-04,2020-05-28T17:15:00.000+02:00,,2871,71,2351,60,453,15,,,,,,,,,,,,,,,,,,,,,,,,,0.83845,0.16155,0.49,0.51,,,,,,,46.0,,23835,874,19689,723,3998,171,,,,,,,,,,,,,,,,,,,,,,,,,0.831215,0.168785,,,,,,,,,,,0.0812,,23834,874,19689,723,3998,171,0.831215,0.168785,,,,,34,5,1,0,,,,,,,,86.0,,,223,5,190,7,33,-2,10,0,0,0,10,0,,,,241,51,44,2200,-96,,,637,162,,,0.77,0.58,0.88,,,,1.092,1.031,1.152,,,,"local","1,2,5,6,3,4"
2020-04-05,2020-05-28T17:15:00.000+02:00,,2910,39,2384,33,459,6,,,,,,,,,,,,,,,,,,,,,,,,,0.83855,0.16145,0.49,0.51,,,,,,,46.0,,24455,620,20112,423,4179,181,,,,,,,,,,,,,,,,,,,,,,,,,0.827961,0.172039,,,,,,,,,,,0.0629,,24454,620,20112,423,4179,181,0.827961,0.172039,,,,,36,2,1,0,,,,,,,,86.0,,,210,-13,177,-13,33,0,10,0,0,0,10,0,,,,253,12,15,2117,-83,,,757,120,,,0.66,0.43,0.74,,,,1.094,1.035,1.153,,,,"local","1,5,6,3,4"
2020-04-06,2020-05-28T17:15:00.000+02:00,,2987,77,2478,94,492,33,,,,,,,,,,,,,,,,,,,,,,,,,0.83434,0.16566,0.4973,0.5027,,,,,,,46.0,,25483,1028,21209,1097,4493,314,,,,,,,,,,,,,,,,,,,,,,,,,0.825189,0.174811,,,,,,,,,,,0.0749,,25482,1028,21209,1097,4493,314,0.825189,0.174811,,,,,38,2,1,0,,,,,,,,86.0,,,211,1,180,3,31,-2,10,0,0,0,10,0,,,,310,57,43,2176,59,,,773,16,,,0.63,0.41,0.73,,,,1.093,1.035,1.151,,,,"local","1,2,5,6,3,4"
2020-04-07,2020-05-28T17:15:00.000+02:00,,3074,87,2524,46,510,18,,,,,,,,,,,,,,,,,,,,,,,,,0.83191,0.16809,0.496,0.504,,,,,,,46.0,,26613,1130,21892,683,4681,188,,,,,,,,,,,,,,,,,,,,,,,,,0.823844,0.176156,,,,,,,,,,,0.077,,26612,1130,21892,683,4681,188,0.823844,0.176156,,,,,43,5,1,0,,,,,,,,86.0,,,210,-1,179,-1,31,0,10,0,0,0,10,0,,,,354,44,40,2038,-138,,,993,220,,,0.58,0.37,0.7,,,,1.076,1.021,1.131,,,,"local","1,2,5,6,3,4"
2020-04-08,2020-05-28T17:15:00.000+02:00,,3154,80,2594,70,521,11,,,,,,,,,,,,,,,,,,,,,,,,,0.83274,0.16726,0.496,0.504,,,,,,,46.0,,27624,1011,22650,758,4871,190,,,,,,,,,,,,,,,,,,,,,,,,,0.823008,0.176992,,,,,,,,,,,0.0791,,27623,1011,22650,758,4871,190,0.823008,0.176992,,,,,46,3,1,0,,,,,,,84.0,87.0,,,222,12,189,10,33,2,10,0,0,0,10,0,,,,374,20,28,1932,-106,,,1176,183,,,0.58,0.33,0.67,,,,1.052,0.999,1.105,,,,"local","1,2,5,6,3,4"
2020-04-09,2020-05-28T17:15:00.000+02:00,,3225,71,2644,50,579,58,,,,,,,,,,,,,,,,,,,,,,,,,0.82035,0.17965,0.495,0.505,,,,,,,46.0,,28498,874,23211,561,5062,191,,,,,,,,,,,,,,,,,,,,,,,,,0.82096,0.17904,,,,,,,,,,,0.0812,,28497,874,23211,561,5062,191,0.82096,0.17904,,,,,49,3,1,0,,,,,,,,87.0,,,214,-8,185,-4,29,-4,10,0,0,0,10,0,,,,412,38,22,1843,-89,,,1333,157,,,0.59,0.39,0.74,,,,1.05,0.997,1.102,,,,"local","1,2,5,6,3,4"
2020-04-10,2020-05-28T17:15:00.000+02:00,,3273,48,2679,35,591,12,,,,,,,,,,,,,,,,,,,,,,,,,0.81927,0.18073,0.495,0.505,,,,,,,46.0,,29186,688,23724,513,5241,179,,,,,,,,,,,,,,,,,,,,,,,,,0.819057,0.180943,,,,,,,,,,,0.0698,,29185,688,23724,513,5241,179,0.819057,0.180943,,,,,55,6,1,0,,,,,,,,87.0,,,214,0,186,1,28,-1,10,0,0,0,10,0,,,,444,32,43,1654,-189,,,1564,231,,,0.54,0.28,0.64,,,,1.078,1.026,1.129,,,,"local","1,2,5,6,3,4"
