"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-03-25,2020-03-26T17:45:00.000+01:00,,1453,,,,120,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-03-26,2020-03-27T16:30:00.000+01:00,,1605,,,,152,,,,,,0.46,0.54,,,46.0,,,40,,13738,0,,,,,,,,,,,,,,,,,,,,,,,,,14,5,,,,,,,,,,,,,80.0,,53.0,,148,123,25,,,,,,,,,,,,,,40,,,,,,,,,,"local",""
2020-03-27,2020-03-28T17:30:00.000+01:00,,1831,,,,226,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-03-28,2020-03-29T17:30:00.000+02:00,,1950,,,,119,,,,,,,,,,,,,,,15891,0,,,,,,,,,,,,,,,,,,,,,,,,,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-03-29,2020-03-30T17:30:00.000+02:00,,1988,,1733,255,38,,,,0.87173,0.12827,,,,,,,,80,,16199,0,,,308,,,,,,,,,,,,,,,,,,,,,,22,2,,,,,,,,,,,,,,,,,202,171,31,,,,,,,,,,,,,,80,,,,,,,,,,"local",""
2020-03-30,2020-03-31T17:45:00.000+02:00,,2178,,1883,295,190,,150,40,0.86455,0.13545,,,,,,,,,,17511,0,,,1312,,,,,,,,,,,,,,,,,,,,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-03-31,2020-04-01T17:45:00.000+02:00,,2319,,1992,327,141,,109,32,0.85899,0.14101,,,,,,,,,,18690,0,,,1179,,,,,,,,,,,,,,,,,,,,,,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-04-01,2020-04-02T17:45:00.000+02:00,,2487,,2099,388,168,,107,61,0.84399,0.15601,,,,,,,,,,20092,0,,,1402,,,,,,,,,,,,,,,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-04-02,2020-04-03T17:30:00.000+02:00,,2612,,2201,411,125,,102,23,0.84265,0.15735,0.49,0.51,,,46.0,,,500,,21463,0,17925,3538,1371,,,,0.835158,0.164842,,,,,,,,,,,,,,,,,31,1,1,,,,,,,,,,,,,86.0,,,232,199,33,10,0,10,,,,,,,,,,,174,,,,,,,,,,"local",""
2020-04-03,2020-04-04T18:00:00.000+02:00,,2729,,2291,438,117,,90,27,0.8395,0.1605,0.49,0.51,,,46.0,,,,,22793,0,18966,3827,1330,,1041,289,0.832098,0.167902,,,,,,,,,,,,,,,,,31,0,1,0,,,,,,,,,,,,86.0,,,230,195,35,10,0,10,-2,-4,2,0,0,0,,,,,190,16,,,,,,,,,"local",""
2020-04-04,2020-04-05T17:30:00.000+02:00,,2804,,2351,453,75,,60,15,0.83845,0.16155,0.49,0.51,,,46.0,,,,,23687,0,19689,3998,894,,723,171,0.831215,0.168785,,,,,,,,,,,,,,,,,36,5,1,0,,,,,,,,,,,,86.0,,,233,200,33,10,0,10,3,5,-2,0,0,0,,,,,241,51,,,,,,,,,"local",""
2020-04-05,2020-04-06T17:30:00.000+02:00,,2843,,2384,459,39,,33,6,0.83855,0.16145,0.49,0.51,,,46.0,,,,,24291,0,20112,4179,604,,423,181,0.827961,0.172039,,,,,,,,,,,,,,,,,41,5,1,0,,,,,,,,,,,,86.0,,,223,191,32,10,0,10,-10,-9,-1,0,0,0,,,,,253,12,,,,,,,,,"local",""
2020-04-06,2020-04-07T17:30:00.000+02:00,,2970,,2478,492,127,,94,33,0.83434,0.16566,0.4973,0.5027,,,46.0,,,,,25702,0,21209,4493,1411,,1097,314,0.825189,0.174811,,,,,,,,,,,,,,,,,44,3,1,0,,,,,,,,,,,,86.0,,,231,196,35,10,0,10,8,5,3,0,0,0,,,,,310,57,,,,,,,,,"local",""
2020-04-07,2020-04-08T17:35:00.000+02:00,,3034,,2524,510,64,,46,18,0.83191,0.16809,0.496,0.504,,,46.0,,,,,26573,0,21892,4681,871,,683,188,0.823844,0.176156,,,,,,,,,,,,,,,,,46,2,1,0,,,,,,,,,,,,86.0,,,231,197,34,10,0,10,0,1,-1,0,0,0,,,,,354,44,,,,,,,,,"local",""
2020-04-08,2020-04-09T17:35:00.000+02:00,,3115,,2594,521,81,,70,11,0.83274,0.16726,0.496,0.504,,,46.0,,,,,27521,0,22650,4871,948,,758,190,0.823008,0.176992,,,,,,,,,,,,,,,,,52,6,1,0,,,,,,,,,,,84.0,87.0,,,220,190,30,10,0,10,-11,-7,-4,0,0,0,,,,,374,20,,,,,,,,,"local",""
2020-04-09,2020-04-10T17:40:00.000+02:00,,3223,,2644,579,108,,50,58,0.82035,0.17965,0.495,0.505,,,46.0,,,,,28273,0,23211,5062,752,,561,191,0.82096,0.17904,,,,,,,,,,,,,,,,,54,2,1,0,,,,,,,,,,,,87.0,,,234,202,32,10,0,10,14,12,2,0,0,0,,,,,412,38,,,,,,,,,"local",""
2020-04-10,2020-04-11T18:35:00.000+02:00,,3270,,2679,591,47,,35,12,0.81927,0.18073,0.495,0.505,,,46.0,,,,,28965,0,23724,5241,692,,513,179,0.819057,0.180943,,,,,,,,,,,,,,,,,62,8,1,0,,,,,,,,,,,,87.0,,,210,177,33,10,0,10,-24,-25,1,0,0,0,,,,,444,32,,,,,,,,,"local",""
2020-04-11,2020-04-12T17:35:00.000+02:00,,3281,,2685,596,11,,6,5,0.81835,0.18165,0.495,0.505,,,46.0,,,,,29165,0,23873,5292,200,,149,51,0.81855,0.18145,,,,,,,,,,,,,,,,,66,4,1,0,,,,,,,,,,,,85.0,,,214,183,31,10,0,10,4,6,-2,0,0,0,,,,,465,21,,,,,,,,,"local",""
2020-04-12,2020-04-13T18:00:00.000+02:00,,3292,,2694,598,11,,9,2,0.81835,0.18165,0.495,0.505,,,46.0,,,,,29315,0,24000,5315,150,,127,23,0.818694,0.181306,,,,,,,,,,,,,,,,,67,1,1,0,,,,,,,,,,,,85.0,,,211,178,33,10,0,10,-3,-5,2,0,0,0,,,,,467,2,,,,,,,,,"local",""
2020-04-13,2020-04-14T20:10:00.000+02:00,,3307,,2707,600,15,,13,2,0.81857,0.18143,0.495,0.505,,,46.0,,,,,29523,0,24177,5346,208,,177,31,0.818921,0.181079,,,,,,,,,,,,,,,,,67,0,1,0,,,,,,,,,,,,85.0,,,192,161,31,9,0,9,-19,-17,-2,-1,0,-1,,,,,486,19,,,,,,,,,"local",""
2020-04-14,2020-04-15T18:15:00.000+02:00,,3373,,2760,613,66,,53,13,0.81826,0.18174,0.495,0.505,,,46.0,,,,,30723,0,25060,5663,1200,,883,317,0.815676,0.184324,,,,,,,,,,,,,,,,,68,1,1,0,,,,,,,,,,,,84.0,,,191,158,33,9,0,9,-1,-3,2,0,0,0,,,,,526,40,,,,,,,,,"local",""
2020-04-15,2020-04-16T18:30:00.000+02:00,,3444,,2830,614,71,,70,1,0.82172,0.17828,0.494,0.506,,,46.0,,,,,31660,0,25797,5863,937,,737,200,0.814814,0.185186,,,,,,,,,,,,,,,,,68,0,1,0,0.65,,,,,,0.43,0.57,,,83.0,85.0,53.0,96.0,205,170,35,9,0,9,14,12,2,0,0,0,,,,,552,26,,,,,,,,,"local",""
2020-04-16,2020-04-17T18:10:00.000+02:00,,3480,,2858,622,36,,28,8,0.82126,0.17874,0.495,0.505,,,46.0,,,,,32394,0,26395,5999,734,,598,136,0.814811,0.185189,,,,,,,,,,,,,,,,,72,4,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,178,149,29,9,0,9,-27,-21,-6,0,0,0,,,,,579,27,,,,,,,,,"local",""
2020-04-17,2020-04-18T17:30:00.000+02:00,,3537,,2907,630,57,,49,8,0.82188,0.17812,0.493,0.507,,,46.0,,,,,33252,0,27102,6150,858,,707,151,0.815049,0.184951,,,,,,,,,,,,,,,,,72,0,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,180,148,32,9,0,9,2,-1,3,0,0,0,,,,,601,22,,,,,,,,,"local",""
2020-04-18,2020-04-19T17:30:00.000+02:00,,3550,,2917,633,13,,10,3,0.82169,0.17831,0.493,0.507,,,46.0,,,,,33666,0,27429,6237,414,,327,87,0.814739,0.185261,,,,,,,,,,,,,,,,,73,1,1,0,0.6,,,,,,0.467,0.533,,,,85.0,,,181,150,31,9,0,9,1,2,-1,0,0,0,,,,,627,26,,,,,,,,,"local",""
2020-04-19,2020-04-20T17:30:00.000+02:00,,3558,,2921,637,8,,4,4,0.82097,0.17903,0.493,0.507,,,46.0,,,,,33798,0,27532,6266,132,,103,29,0.814604,0.185396,,,,,,,,,,,,,,,,,75,2,1,0,0.68,,,,,,0.453,0.547,,,,85.0,,,185,153,32,8,0,8,4,3,1,-1,0,-1,,,,,637,10,,,,,,,,,"local",""
2020-04-20,2020-04-21T17:30:00.000+02:00,,3618,,2951,667,60,,30,30,0.81564,0.18436,0.491,0.509,,,46.0,,,,,34962,0,28380,6582,1164,,848,316,0.811738,0.188262,,,,,,,,,,,,,,,,,78,3,1,0,0.679,,,,,,0.449,0.551,,,83.0,85.0,,,185,153,32,7,0,7,0,0,0,-1,0,-1,,,,15,670,33,,24,,,,,,,"local",""
2020-04-21,2020-04-22T17:30:00.000+02:00,,3654,,2973,681,36,,22,14,0.81363,0.18637,0.489,0.511,,,46.0,,,,,36087,0,29232,6855,1125,,852,273,0.810042,0.189958,,,,,,,,,,,,,,,,,80,2,1,0,0.654,,,,,,0.432,0.568,,,83.0,85.0,,,172,143,29,7,0,7,-13,-10,-3,0,0,0,,,,14,711,41,,26,,,,,,,"local",""
2020-04-22,2020-04-23T17:35:00.000+02:00,,3665,,2979,686,11,,6,5,0.81282,0.18718,0.489,0.511,,,46.0,,,,,36891,0,29836,7005,804,,604,150,0.809859,0.190141,,,,,,,,,,,,,,,,,83,3,1,0,0.659,,,,,,0.44,0.56,,,83.0,85.0,,,165,138,27,6,0,6,-7,-5,-2,-1,0,-1,,,,13,728,17,27,24,,,,,,,"local","5,6"
2020-04-23,2020-04-24T17:55:00.000+02:00,,3695,,2998,697,30,,19,11,0.81137,0.18863,0.49,0.51,,,46.0,603,,3007,,37782,0,30414,7368,891,,578,363,0.804987,0.195013,,,,,,,,,,,,,,,,,85,2,1,0,0.667,,,,,,0.453,0.547,,,83.0,85.0,,,163,138,25,5,0,5,-2,0,-2,-1,0,-1,,,,14,760,32,,26,,,,,,,"local","6"
2020-04-24,2020-04-25T17:55:00.000+02:00,,3711,,3007,704,16,,9,7,0.81029,0.18971,0.49,0.51,,,46.0,538,-65,3088,81,38514,0,31067,7447,732,,653,79,0.806642,0.193358,,,,,,,,,,,,,,,,,85,0,1,0,0.655,,,,,,0.442,0.558,,,84.0,85.0,,,163,137,26,5,0,5,0,-1,1,0,0,0,,,,,780,20,,,,,,,,,"local",""
2020-04-25,2020-04-26T17:30:00.000+02:00,,3723,,3017,706,12,,10,2,0.81037,0.18963,0.49,0.51,,,46.0,531,-7,3104,16,39003,0,31452,7551,489,,385,104,0.8064,0.1936,,,,,,,,,,,,,,,,,88,3,1,0,0.667,,,,,,0.473,0.527,,,83.0,85.0,,,146,124,22,5,0,5,-17,-13,-4,0,0,0,,,,,788,8,,,,,,,,,"local",""
2020-04-26,2020-04-27T17:30:00.000+02:00,,3729,,3020,709,6,,3,3,0.80987,0.19013,0.49,0.51,,,46.0,518,-13,3123,19,39102,0,31516,7589,99,,64,38,0.805933,0.194067,,,,,,,,,,,,,,,,,88,0,1,0,0.674,,,,,,0.438,0.562,,,83.0,84.0,,,141,121,20,5,0,5,-5,-3,-2,0,0,0,,,,,790,2,,,,,,,,,"local","5,6"
2020-04-27,2020-04-28T17:55:00.000+02:00,,3741,,3034,707,12,,14,-2,0.81101,0.18899,0.49,0.51,,,46.0,531,13,3121,-2,39741,0,31954,7787,639,,438,198,0.804056,0.195944,,,,,,,,,,,,,,,,,89,1,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.5,,,131,112,19,5,0,5,-10,-9,-1,0,0,0,,,,8,804,14,,11,,,,,,,"local","6"
2020-04-28,2020-04-29T17:30:00.000+02:00,,3769,,3050,719,28,,16,12,0.80923,0.19077,0.49,0.51,,,46.0,546,15,3134,13,41758,0,32569,9189,2017,,615,1402,0.779946,0.220054,,,,,,,,,,,,,,,,,89,0,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.0,,,136,115,21,3,0,3,5,3,2,-2,0,-2,,,,7,810,6,,11,,,,,,,"local",""
2020-04-29,2020-04-30T17:45:00.000+02:00,,3784,,3062,722,15,,12,3,0.8092,0.1908,0.489,0.511,,,46.0,481,-65,3213,79,42643,0,33257,9386,885,,688,197,0.779894,0.220106,,,,,,,,,,,,,,,,,90,1,1,0,0.656,,,,,,0.433,0.567,,,83.0,84.5,,,124,101,23,3,0,3,-12,-14,2,0,0,0,,,,8,829,19,,10,,,,,,,"local",""
2020-04-30,2020-05-01T17:30:00.000+02:00,,3802,,3080,722,18,,18,0,0.8101,0.1899,0.489,0.511,,,46.0,481,0,3213,0,44895,0,34368,10527,2252,,1111,1141,0.76552,0.23448,,,,,,,,,,,,,,,,,92,2,1,0,,,,,,,,,,,84.0,85.0,,,109,87,22,3,0,3,-15,-14,-1,0,0,0,,,,8,841,12,,10,,,,,,,"local",""
2020-05-01,2020-05-02T17:30:00.000+02:00,,3812,,3095,717,10,,15,-5,0.81191,0.18809,0.489,0.511,,,46.0,402,-79,3318,105,47460,0,37548,9912,2565,,3180,-615,0.79115,0.20885,,,,,,,,,,,,,,,,,92,0,1,0,0.648,,,,,,0.44,0.56,,,84.0,85.0,,,121,98,23,3,0,3,12,11,1,0,0,0,,,,5,845,4,,8,,,,,,,"local",""
2020-05-02,2020-05-03T17:30:00.000+02:00,,3824,,3097,727,12,,2,10,0.80988,0.19012,0.489,0.511,,,46.0,349,-53,3379,61,48118,0,37693,10425,658,,145,513,0.783345,0.216655,,,,,,,,,,,,,,,,,96,4,1,0,0.632,,,,,,0.453,0.547,,,84.0,85.0,,,115,93,22,3,0,3,-6,-5,-1,0,0,0,,,,4,850,5,,8,,,,,,,"local",""
2020-05-03,2020-05-05T14:00:00.000+02:00,,3828,,3104,724,4,,7,-3,0.81087,0.18913,0.489,0.511,,,46.0,327,-22,3405,26,48339,0,38366,9973,221,,673,-452,0.793686,0.206314,,,,,,,,,,,,,,,,,96,0,1,0,0.632,,,,,,0.453,0.547,,,84.0,85.0,,,113,92,21,3,0,3,-2,-1,-1,0,0,0,,,,5,851,1,,7,,,,,,,"local",""
2020-05-04,2020-05-06T16:45:00.000+02:00,,3840,,3115,725,12,,11,1,0.8112,0.1888,0.489,0.511,,,46.0,332,5,3412,7,49299,0,39003,10296,960,,637,323,0.791152,0.208848,0.49,0.51,,,,,,,,,,,,,,,96,0,1,0,0.639,0.36,,,,,0.454,0.55,,,84.0,85.0,,,111,89,22,3,0,3,-2,-3,1,0,0,0,,,,5,856,5,,6,,,,,,,"local",""
2020-05-05,2020-05-06T20:15:00.000+02:00,,3851,,3123,728,11,,8,3,0.81096,0.18904,0.489,0.511,,,46.0,301,-31,3452,40,50533,0,39968,10565,1234,,965,269,0.790929,0.209071,0.49,0.51,,,,,,,,,,,,,,,98,2,1,0,0.64,0.36,,,,,0.45,0.55,,,83.0,85.0,,,118,98,20,3,0,3,7,9,-2,0,0,0,,,,5,860,4,,5,,,,,,,"local",""
2020-05-06,2020-05-07T19:30:00.000+02:00,,3859,,3130,729,8,,7,1,0.81109,0.18891,0.4889,0.5111,,,46.0,255,-46,3505,53,51883,0,40998,10885,1350,,1030,320,0.790201,0.209799,0.49,0.51,,,,,,,,,,,,,,,100,2,1,0,0.64,0.36,,,,,0.44,0.56,,,83.0,85.0,,,111,90,21,3,0,3,-7,-8,1,0,0,0,,,,3,868,8,,4,,,,,,,"local",""
2020-05-07,2020-05-08T17:30:00.000+02:00,,3871,,3133,738,12,,3,9,0.80935,0.19065,0.4883,0.5117,,,46.0,245,-10,3526,21,53257,0,41281,11976,1374,,283,1091,0.775128,0.224872,0.49,0.51,,,,,,,,,,,,,,,100,0,1,0,0.64,0.36,,,,,0.44,0.56,,,83.0,84.5,,,95,79,16,3,0,3,-16,-11,-5,0,0,0,,,,3,873,5,,3,,,,,,,"local",""
2020-05-08,2020-05-09T17:30:00.000+02:00,,3877,,3139,738,6,,6,0,0.80965,0.19035,0.4883,0.5117,,,46.0,226,-19,3550,24,54463,0,42925,11538,1206,,1644,-438,0.78815,0.21185,0.49,0.51,,,,,,,,,,,,,,,101,1,1,0,0.64,0.36,,,,,0.44,0.56,,,83.0,84.0,,,102,87,15,3,0,3,7,8,-1,0,0,0,,,,5,874,1,,6,,,,,,,"local",""
2020-05-09,2020-05-10T17:30:00.000+02:00,,3886,,3139,747,9,,0,9,0.80777,0.19223,0.4883,0.5117,,,46.0,199,-27,3586,36,55250,0,42990,12260,787,,65,722,0.7781,0.2219,0.49,0.51,,,,,,,,,,,,,,,101,0,1,0,0.65,0.35,,,,,0.44,0.56,,,83.0,84.0,,,92,78,14,3,0,3,-10,-9,-1,0,0,0,,,,5,879,5,,6,,,,,,,"local",""
